id,movie_id,actor_id
5724,71,4805
5725,71,7404
5726,71,14883
5727,71,3398
5728,71,8344
5729,71,15728
5730,71,16035
5731,71,2137
5732,71,15485
5733,71,1414
5734,71,12089
5735,71,5727
5736,71,11797
5737,71,1820
5738,71,6871
5739,71,15597
5740,71,15598
5741,71,13934
5742,71,11692
5743,71,13312
5744,71,1847
5745,71,9327
5746,71,13672
5747,71,10053
5748,71,2964
5749,71,5688
5750,71,12907
5751,71,14857
5752,71,15422
5753,71,13933
5754,71,15007
5755,71,15548
5756,71,8553
5757,71,11960
5758,71,13442
5759,71,14165
5760,71,7904
5761,71,14833
5762,71,7407
5763,71,9893
5764,71,910
5765,71,14299
5766,71,10766
5767,71,13938
5768,71,2185
5769,71,16526
5770,71,9010
5771,71,3230
5772,71,5946
5773,71,6634
5774,71,1546
5775,71,14290
5776,71,13845
5777,71,5557
5778,71,2620
5779,71,13940
5780,71,5691
5781,71,11058
5782,71,14884
5783,71,7309
5784,71,8288
5785,71,13942
5786,71,2572
5787,71,10654
5788,71,2607
5789,71,17
5790,71,3362
5791,71,12825
5792,71,5716
5793,71,5840
5794,71,9374
5795,71,8292
5796,71,10499
5797,71,16164
5798,71,918
5799,71,14561
5800,71,7954
5801,71,6907
5802,71,9945
5803,71,4959
5804,71,15099
5805,71,7745
5806,71,10066
5807,71,15402
5808,71,8640
5809,71,10808
5810,71,13359
5811,71,921
5812,71,9839
5813,71,5232
5814,71,14800
5815,71,5768
5816,71,1860
5817,71,2725
5818,71,8324
5819,71,10810
5820,71,7157
5821,71,13133
5822,71,11087
5823,71,16211
5824,71,13947
5825,71,14750
5826,71,11225
5827,71,9081
5828,71,710
5829,71,13948
5830,71,2306
5831,71,4973
5832,71,14101
5833,71,8870
5834,71,5738
5835,71,3842
5836,71,4153
5837,71,16336
5838,71,12818
5839,71,12515
5840,71,16064
5841,71,8163
5842,71,14789
5843,71,11113
5844,71,3049
5845,71,13038
5846,71,4205
5847,71,3210
5848,71,6791
5849,71,7761
5850,71,16471
5851,71,6939
5852,71,15490
5853,71,1563
5854,71,3436
5855,71,681
5856,71,9138
5857,71,1185
5858,71,7501
5859,71,6371
5860,71,14545
5861,71,16712
5862,71,6483
5863,71,378
5864,71,7330
5865,71,15951
5866,71,15969
5867,71,14520
5868,71,8453
5869,71,13522
5870,71,560
5871,71,2038
5872,71,5607
5873,71,9525
5874,71,3063
5875,71,12370
5876,71,5821
5877,71,7769
5878,71,16694
5879,71,14699
5880,71,7441
5881,71,4677
5882,71,12095
5883,71,6722
5884,71,8044
5885,71,10884
5886,71,5706
5887,71,3151
5888,71,1817
5889,71,14372
5890,71,2343
5891,71,9892
5892,71,4991
5893,71,11326
5894,71,12084
5895,71,14377
5896,71,2123
5897,71,3427
5898,71,9326
5899,71,15495
5900,71,12955
5901,71,4202
5902,71,8061
5903,71,544
5904,71,7025
5905,71,6153
5906,71,7442
5907,71,386
5908,71,4520
5909,71,12396
5910,71,12264
5911,71,2759
5912,71,12679
5913,71,11775
5914,71,772
5915,71,362
5916,71,102
5917,71,3312
5918,71,14499
5919,71,3932
5920,71,6782
5921,71,8390
5922,71,14552
5923,71,10783
5924,71,11164
5925,71,1379
5926,71,11172
5927,71,3282
5928,71,14982
5929,71,7350
5930,71,106
5931,71,4598
5932,71,9319
5933,71,2040
5934,71,7337
5935,71,3500
5936,71,15917
5937,71,12731
5938,71,10870
5939,71,11182
5940,71,13967
5941,71,9486
5942,71,6980
5943,71,6846
5944,71,10069
5945,71,1669
5946,71,7186
5947,71,14719
5948,71,8401
5949,71,9824
5950,71,7189
5951,71,2852
5952,71,14617
5953,71,9222
5954,71,1387
5955,71,10534
5956,71,4133
5957,71,11348
5958,71,30
5959,71,15972
5960,71,13557
5961,71,7190
5962,71,930
5963,71,4547
5964,71,5745
5965,71,3710
5966,71,16706
5967,71,4469
5968,71,11521
5969,71,2652
5970,71,15027
5971,71,7193
5972,71,1150
5973,71,1234
5974,71,14009
5975,71,11118
5976,71,5256
5977,71,28
5978,71,4548
5979,71,2926
5980,71,8988
5981,71,15030
5982,71,1673
5983,71,111
5984,71,5064
5985,71,15696
5986,71,8063
5987,71,9108
5988,71,14149
5989,71,10833
5990,71,8151
5991,71,11704
5992,71,5794
5993,71,15953
5994,71,8408
5995,71,15471
5996,71,7239
5997,71,3028
5998,71,2657
5999,71,5681
6000,71,688
6001,71,11266
6002,71,2659
6003,71,1254
6004,71,11358
6005,71,11408
6006,71,6311
6007,71,11165
6008,71,2773
6009,71,5699
6010,71,7016
6011,71,9520
6012,71,11828
6013,71,4593
6014,71,8644
6015,71,7200
6016,71,11448
6017,71,16603
6018,71,10390
6019,71,1644
6020,71,3553
6021,71,8184
6022,71,399
6023,71,12864
6024,72,12631
6025,72,5336
6026,72,14938
6027,72,8894
6028,72,14748
6029,72,12540
6030,72,6902
6031,72,15869
6032,72,6667
6033,72,4941
6034,72,13541
6035,72,5606
6036,72,13837
6037,72,14503
6038,72,5907
6039,72,12428
6040,72,9494
6041,72,5659
6042,72,8050
6043,72,3136
6044,72,7940
6045,72,12568
6046,72,2556
6047,72,16107
6048,72,1710
6049,72,1558
6050,72,5360
6051,72,5104
6052,72,7789
6053,72,12626
6054,72,7341
6055,72,13082
6056,72,2081
6057,72,10637
6058,73,922
6059,73,5191
6060,73,1415
6061,73,301
6062,73,13119
6063,73,6823
6064,73,454
6065,73,6278
6066,73,5179
6067,73,9889
6068,73,652
6069,73,11668
6070,73,14412
6071,73,4260
6072,73,14765
6073,73,2213
6074,73,4106
6075,73,10043
6076,73,1675
6077,73,14076
6078,73,2527
6079,73,11999
6080,73,8107
6081,74,9106
6082,74,885
6083,74,15477
6084,74,16369
6085,74,10971
6086,74,12577
6087,74,552
6088,74,2602
6089,74,14296
6090,74,14122
6091,74,1272
6092,74,1010
6093,74,7912
6094,74,4861
6095,74,15069
6096,74,9036
6097,74,1846
6098,74,9835
6099,74,511
6100,74,9269
6101,74,9790
6102,74,2270
6103,74,11502
6104,74,2529
6105,74,4473
6106,74,11632
6107,74,13126
6108,74,14890
6109,74,6156
6110,74,2533
6111,74,604
6112,74,7823
6113,74,10470
6114,74,3693
6115,74,10815
6116,74,4587
6117,74,15440
6118,74,1991
6119,74,4313
6120,74,3410
6121,74,6932
6122,74,14819
6123,74,1965
6124,74,15672
6125,74,13750
6126,75,2583
6127,75,16612
6128,75,8708
6129,75,9142
6130,75,7533
6131,75,12003
6132,75,14471
6133,75,16618
6134,75,12008
6135,75,16615
6136,75,6482
6137,75,16646
6138,75,16645
6139,75,10990
6140,75,6815
6141,75,8615
6142,75,14179
6143,75,2372
6144,75,14432
6145,75,15136
6146,75,2384
6147,75,1529
6148,75,14430
6149,75,2579
6150,75,7649
6151,75,14434
6152,75,12176
6153,75,12007
6154,75,6347
6155,75,5490
6156,75,6266
6157,75,9183
6158,75,15084
6159,75,8624
6160,75,14433
6161,75,1433
6162,75,8623
6163,75,3966
6164,75,11593
6165,75,7535
6166,75,2587
6167,75,11594
6168,75,16556
6169,75,7667
6170,75,16647
6171,75,9566
6172,75,8303
6173,75,14205
6174,75,12004
6175,75,9552
6176,75,12182
6177,75,15062
6178,75,16601
6179,76,4729
6180,76,15649
6181,76,4362
6182,76,13821
6183,76,14708
6184,76,2710
6185,76,7355
6186,76,2437
6187,76,9025
6188,76,9029
6189,76,9852
6190,76,1240
6191,76,10606
6192,76,13650
6193,76,11371
6194,76,12557
6195,76,13216
6196,76,12252
6197,76,11790
6198,76,12701
6199,76,6285
6200,76,8276
6201,76,3064
6202,76,1923
6203,76,16177
6204,76,4062
6205,76,11434
6206,76,2317
6207,76,8137
6208,76,8765
6209,76,13371
6210,76,11433
6211,76,6209
6212,76,8725
6213,76,16764
6214,76,10165
6215,76,14746
6216,76,4682
6217,76,9693
6218,76,5555
6219,76,7117
6220,76,9359
6221,76,8724
6222,76,7054
6223,76,16733
6224,76,11370
6225,76,7901
6226,76,14224
6227,76,13189
6228,76,14582
6229,76,872
6230,76,1245
6231,76,10684
6232,76,13045
6233,76,8040
6234,76,7409
6235,76,15686
6236,76,16518
6237,76,5935
6238,76,11425
6239,76,8723
6240,76,12854
6241,76,13114
6242,76,8726
6243,76,1141
6244,76,10586
6245,76,5184
6246,76,16235
6247,76,7655
6248,76,12855
6249,76,7059
6250,76,7656
6251,76,9629
6252,76,3093
6253,76,9360
6254,76,7659
6255,76,7066
6256,76,16239
6257,76,12468
6258,76,7653
6259,76,7061
6260,76,15405
6261,76,6586
6262,76,11373
6263,76,6581
6264,76,16735
6265,76,13106
6266,76,7654
6267,76,3167
6268,76,12652
6269,76,8336
6270,76,8609
6271,76,16731
6272,76,6572
6273,76,11246
6274,76,5531
6275,76,875
6276,76,1913
6277,76,13625
6278,76,4775
6279,76,16734
6280,76,15123
6281,76,420
6282,76,12234
6283,76,14173
6284,76,3636
6285,76,13289
6286,76,16238
6287,76,8152
6288,76,16414
6289,77,15642
6290,77,15502
6291,77,3935
6292,77,7602
6293,77,16268
6294,77,8107
6295,77,893
6296,77,8070
6297,77,4579
6298,77,9504
6299,77,12824
6300,77,14244
6301,77,12493
6302,77,6648
6303,77,14815
6304,77,5726
6305,77,9831
6306,77,8995
6307,77,3625
6308,77,2901
6309,77,1551
6310,77,3009
6311,77,5771
6312,77,3259
6313,77,14110
6314,77,1966
6315,77,14591
6316,77,14319
6317,77,11288
6318,77,13964
6319,77,7336
6320,77,12268
6321,77,12680
6322,77,7062
6323,77,7793
6324,77,735
6325,77,14505
6326,77,8257
6327,77,1893
6328,77,4218
6329,77,9804
6330,77,14570
6331,78,13467
6332,78,2610
6333,78,10535
6334,78,2615
6335,78,14285
6336,78,7446
6337,78,3907
6338,78,12414
6339,78,1403
6340,78,2371
6341,78,1954
6342,78,15648
6343,78,8734
6344,78,16753
6345,78,4697
6346,78,15368
6347,78,13116
6348,78,4379
6349,78,935
6350,78,14397
6351,78,15646
6352,78,3168
6353,78,1405
6354,78,12773
6355,78,3354
6356,78,9723
6357,78,8130
6358,78,15499
6359,78,8228
6360,78,6141
6361,78,11679
6362,78,10467
6363,78,15191
6364,78,786
6365,78,11060
6366,78,11262
6367,78,16464
6368,78,2897
6369,78,14362
6370,78,16538
6371,78,9802
6372,78,10899
6373,78,4969
6374,78,6329
6375,78,15703
6376,78,6891
6377,78,6787
6378,78,16147
6379,78,1809
6380,78,5861
6381,78,13553
6382,78,8419
6383,78,2643
6384,78,14168
6385,78,9739
6386,78,13802
6387,78,7795
6388,78,4481
6389,78,11110
6390,78,15353
6391,78,9045
6392,78,1388
6393,78,1184
6394,78,2116
6395,78,14836
6396,78,16668
6397,78,2128
6398,78,9747
6399,78,8562
6400,78,15274
6401,78,1162
6402,78,8977
6403,78,15952
6404,78,6780
6405,78,9576
6406,78,1310
6407,78,9877
6408,78,10799
6409,78,8481
6410,78,8062
6411,78,10996
6412,78,1863
6413,78,1931
6414,78,7046
6415,78,920
6416,78,4557
6417,78,11517
6418,78,7598
6419,78,7639
6420,78,6415
6421,78,13892
6422,78,6945
6423,78,6659
6424,78,14099
6425,78,12251
6426,78,22
6427,78,13552
6428,78,15710
6429,78,8095
6430,78,608
6431,78,12019
6432,78,7390
6433,78,11331
6434,78,7382
6435,78,12986
6436,78,16155
6437,78,2222
6438,78,2126
6439,78,15377
6440,78,2138
6441,78,6855
6442,78,3181
6443,78,4539
6444,78,15550
6445,78,2284
6446,78,7240
6447,78,9133
6448,78,13665
6449,78,7169
6450,78,11931
6451,78,15009
6452,78,6788
6453,78,764
6454,78,621
6455,78,13104
6456,78,3253
6457,78,1865
6458,78,9120
6459,78,12491
6460,78,905
6461,78,10904
6462,78,1747
6463,78,4847
6464,78,7217
6465,78,10372
6466,78,10866
6467,78,2151
6468,78,9086
6469,78,4748
6470,78,11513
6471,78,730
6472,78,14551
6473,78,401
6474,78,11181
6475,78,10417
6476,78,3217
6477,78,8922
6478,78,1153
6479,78,12403
6480,78,4097
6481,78,13957
6482,78,13397
6483,78,9105
6484,78,6986
6485,78,9265
6486,78,5748
6487,78,13580
6488,78,4552
6489,78,8933
6490,78,1423
6491,78,11378
6492,78,10389
6493,78,4554
6494,78,8740
6495,79,8664
6496,79,6272
6497,79,9250
6498,79,6376
6499,79,10632
6500,79,1452
6501,79,4631
6502,79,10622
6503,79,6181
6504,79,16006
6505,79,2835
6506,79,7056
6507,79,12905
6508,79,7673
6509,79,12051
6510,79,9257
6511,79,10081
6512,79,10615
6513,79,13363
6514,79,12113
6515,79,5873
6516,79,15421
6517,79,13670
6518,79,5876
6519,79,2672
6520,79,11940
6521,79,318
6522,79,7280
6523,79,12617
6524,79,1055
6525,79,2691
6526,79,6220
6527,79,4788
6528,79,16394
6529,79,13700
6530,79,3851
6531,79,9927
6532,79,5472
6533,79,14742
6534,79,15986
6535,79,10705
6536,79,4285
6537,79,5875
6538,80,6987
6539,80,14369
6540,80,14201
6541,80,6887
6542,80,14373
6543,80,300
6544,80,740
6545,80,5470
6546,80,12922
6547,80,10988
6548,80,1892
6549,80,12260
6550,80,12581
6551,80,14806
6552,80,14899
6553,80,1280
6554,80,816
6555,80,8014
6556,80,571
6557,80,10943
6558,80,2329
6559,80,1850
6560,80,15736
6561,80,8574
6562,80,388
6563,80,7696
6564,80,13878
6565,80,11033
6566,80,13547
6567,80,10211
6568,80,16504
6569,80,3605
6570,80,15221
6571,80,3949
6572,80,7300
6573,80,10610
6574,80,5085
6575,80,6436
6576,80,7620
6577,80,3516
6578,80,8075
6579,80,3498
6580,80,12613
6581,80,10627
6582,80,5464
6583,80,1442
6584,80,13246
6585,80,3186
6586,80,11776
6587,80,9748
6588,80,1574
6589,80,12673
6590,80,10608
6591,80,7634
6592,80,7797
6593,80,3448
6594,80,10200
6595,80,12433
6596,80,14897
6597,80,7892
6598,80,16329
6599,80,12317
6600,80,8222
6601,80,15891
6602,80,5684
6603,80,8064
6604,80,3642
6605,80,5739
6606,80,7632
6607,80,718
6608,80,303
6609,80,1059
6610,80,12946
6611,80,7425
6612,80,3728
6613,80,7128
6614,81,10769
6615,81,1348
6616,81,14876
6617,81,8065
6618,81,12842
6619,81,2932
6620,81,2304
6621,81,2906
6622,81,10780
6623,81,12926
6624,81,13389
6625,81,3159
6626,81,513
6627,81,3730
6628,81,16136
6629,81,14516
6630,81,13390
6631,81,15018
6632,81,11412
6633,81,7389
6634,81,14338
6635,81,12715
6636,81,12266
6637,81,9100
6638,81,7626
6639,81,7727
6640,81,837
6641,81,5401
6642,81,4891
6643,81,13631
6644,81,7517
6645,81,1260
6646,81,9761
6647,81,2516
6648,81,13213
6649,81,4998
6650,81,2594
6651,81,3439
6652,81,1998
6653,81,13576
6654,81,6862
6655,81,11010
6656,81,14943
6657,81,11633
6658,81,9035
6659,81,12330
6660,81,7305
6661,81,2681
6662,81,13501
6663,81,4353
6664,81,2771
6665,81,14819
6666,81,5992
6667,81,13375
6668,81,15453
6669,81,12388
6670,81,10998
6671,81,3227
6672,81,3111
6673,81,1927
6674,81,3748
6675,81,5483
6676,81,14935
6677,81,7235
6678,82,1612
6679,82,1604
6680,82,11412
6681,82,7935
6682,82,2806
6683,82,7931
6684,82,6810
6685,82,5530
6686,82,8911
6687,82,2965
6688,82,15253
6689,82,8539
6690,82,3625
6691,82,371
6692,82,6683
6693,82,12200
6694,82,7995
6695,82,8103
6696,82,7515
6697,82,14591
6698,82,10775
6699,82,10576
6700,82,15885
6701,82,10779
6702,82,11156
6703,82,103
6704,82,3532
6705,82,4104
6706,82,12149
6707,82,8670
6708,82,16680
6709,82,16662
6710,82,16690
6711,82,8717
6712,82,10714
6713,82,15927
6714,82,15079
6715,82,15369
6716,82,11455
6717,82,223
6718,82,210
6719,82,11452
6720,82,6332
6721,82,8895
6722,82,11272
6723,82,14641
6724,82,8874
6725,82,6479
6726,82,14599
6727,82,8856
6728,82,9261
6729,82,15721
6730,82,11916
6731,82,3096
6732,82,4299
6733,82,9206
6734,82,215
6735,82,14221
6736,82,11460
6737,82,11655
6738,82,224
6739,82,16632
6740,82,8903
6741,82,14619
6742,82,9134
6743,82,14594
6744,82,10715
6745,82,8886
6746,82,5159
6747,82,209
6748,82,16622
6749,82,15370
6750,82,5155
6751,82,14622
6752,82,16656
6753,82,15195
6754,82,9197
6755,82,3099
6756,82,217
6757,82,16593
6758,82,15200
6759,82,6315
6760,82,9001
6761,82,16687
6762,82,14618
6763,82,11920
6764,82,13985
6765,82,16623
6766,82,8887
6767,82,4584
6768,82,13357
6769,82,8889
6770,82,9730
6771,82,7385
6772,82,9711
6773,82,3687
6774,82,15848
6775,82,10675
6776,83,7703
6777,83,13462
6778,83,16726
6779,83,4875
6780,83,1875
6781,83,14569
6782,83,1541
6783,83,5609
6784,83,9606
6785,83,8434
6786,83,13635
6787,83,10273
6788,83,14779
6789,83,11577
6790,83,4057
6791,83,3291
6792,83,2287
6793,83,14544
6794,83,5948
6795,83,5040
6796,83,1941
6797,83,1007
6798,83,11276
6799,83,2196
6800,83,11022
6801,83,1398
6802,83,5235
6803,83,14116
6804,83,2646
6805,83,10228
6806,83,3674
6807,83,5721
6808,83,13017
6809,83,2034
6810,83,12583
6811,83,16210
6812,83,107
6813,83,16571
6814,83,4694
6815,83,3120
6816,83,11355
6817,83,7083
6818,83,3451
6819,83,15776
6820,83,7334
6821,83,9141
6822,83,15918
6823,83,9939
6824,83,11230
6825,83,3001
6826,83,7908
6827,83,3286
6828,83,8910
6829,83,6882
6830,83,13159
6831,83,13684
6832,83,15008
6833,83,5694
6834,83,7850
6835,83,564
6836,83,6768
6837,83,13174
6838,83,1785
6839,83,1028
6840,83,2592
6841,83,10579
6842,83,11018
6843,83,3403
6844,83,4363
6845,83,519
6846,83,553
6847,83,13672
6848,83,16537
6849,83,9079
6850,83,2291
6851,83,10761
6852,83,6855
6853,83,10559
6854,83,233
6855,83,8673
6856,83,3085
6857,83,7904
6858,83,7165
6859,83,7566
6860,83,1853
6861,83,3170
6862,83,1662
6863,83,16161
6864,83,5228
6865,83,5549
6866,83,6184
6867,83,474
6868,83,84
6869,83,12739
6870,83,1821
6871,83,10499
6872,83,10097
6873,83,6554
6874,83,6487
6875,83,11109
6876,83,13945
6877,83,3704
6878,83,7154
6879,83,10847
6880,83,16105
6881,83,1836
6882,83,13589
6883,83,1201
6884,83,6974
6885,83,3987
6886,83,8367
6887,83,1367
6888,83,11443
6889,83,10813
6890,83,3465
6891,83,2726
6892,83,14366
6893,83,12379
6894,83,10946
6895,83,11137
6896,83,1715
6897,83,16233
6898,83,428
6899,83,10520
6900,83,148
6901,83,8643
6902,83,10682
6903,83,1817
6904,83,14318
6905,83,417
6906,83,9908
6907,83,8433
6908,83,11703
6909,83,8112
6910,83,11275
6911,83,7783
6912,83,7843
6913,83,3557
6914,83,13161
6915,83,10497
6916,83,892
6917,83,2359
6918,83,15075
6919,83,8225
6920,83,7660
6921,83,3233
6922,83,15229
6923,83,4497
6924,83,13027
6925,83,5919
6926,83,14479
6927,83,14019
6928,83,4278
6929,83,6549
6930,83,8928
6931,83,7505
6932,83,5411
6933,83,5321
6934,83,15608
6935,83,5020
6936,83,14933
6937,83,7642
6938,83,5023
6939,83,15475
6940,83,2791
6941,83,16717
6942,83,8650
6943,83,16178
6944,83,2689
6945,83,5054
6946,83,10835
6947,83,5783
6948,83,13330
6949,83,5032
6950,83,6822
6951,83,8549
6952,83,561
6953,83,398
6954,83,9489
6955,83,6829
6956,84,13990
6957,84,11507
6958,84,13983
6959,84,1003
6960,84,11917
6961,84,8686
6962,84,8715
6963,84,10719
6964,84,14281
6965,84,8875
6966,84,2373
6967,84,8705
6968,84,16652
6969,84,15204
6970,84,16679
6971,84,11459
6972,84,14615
6973,84,8706
6974,84,14620
6975,84,16587
6976,84,15225
6977,84,11985
6978,84,16664
6979,84,15266
6980,84,11922
6981,84,1263
6982,84,15071
6983,84,13984
6984,84,11298
6985,84,15935
6986,84,191
6987,84,15753
6988,84,15208
6989,84,6314
6990,84,14650
6991,84,6106
6992,84,10227
6993,84,11299
6994,84,4585
6995,84,4302
6996,84,5637
6997,84,15959
6998,84,13000
6999,84,9107
7000,84,10268
7001,84,1359
7002,84,4589
7003,84,12142
7004,84,14828
7005,84,16335
7006,84,2341
7007,84,9322
7008,84,4655
7009,84,4201
7010,84,2536
7011,84,2315
7012,84,10721
7013,84,9471
7014,84,1384
7015,84,14821
7016,84,581
7017,84,11263
7018,84,4559
7019,84,14892
7020,84,11204
7021,84,8681
7022,84,10193
7023,84,8859
7024,84,14339
7025,85,15850
7026,85,15267
7027,85,9336
7028,85,15265
7029,85,6560
7030,85,9003
7031,85,15211
7032,85,15206
7033,85,8606
7034,85,11919
7035,85,16692
7036,85,15934
7037,85,11415
7038,85,4303
7039,85,10725
7040,85,16663
7041,85,10716
7042,85,15847
7043,85,9346
7044,85,9340
7045,85,15117
7046,85,8698
7047,85,16638
7048,85,8884
7049,85,5281
7050,85,223
7051,85,8601
7052,85,10724
7053,85,9342
7054,85,16625
7055,85,9345
7056,85,6326
7057,85,16640
7058,85,8602
7059,85,14271
7060,85,14423
7061,85,8883
7062,85,6477
7063,85,9200
7064,85,8902
7065,85,6561
7066,85,14405
7067,85,15210
7068,85,9242
7069,85,9000
7070,85,11416
7071,85,6115
7072,85,1645
7073,85,216
7074,85,9351
7075,85,10711
7076,85,11367
7077,86,13462
7078,86,7021
7079,86,4377
7080,86,15879
7081,86,15942
7082,86,2087
7083,86,7787
7084,86,3264
7085,86,16450
7086,86,6924
7087,86,3316
7088,86,9425
7089,86,4100
7090,86,13500
7091,86,13182
7092,86,5466
7093,86,642
7094,86,12028
7095,86,10439
7096,86,13006
7097,86,4966
7098,86,8739
7099,86,803
7100,86,14334
7101,86,13909
7102,86,1882
7103,86,135
7104,86,11337
7105,86,11909
7106,86,6988
7107,86,5047
7108,86,7841
7109,86,2857
7110,86,5018
7111,86,7484
7112,86,8576
7113,86,10660
7114,86,11319
7115,86,12357
7116,86,841
7117,86,7838
7118,86,9807
7119,86,15236
7120,86,13307
7121,86,1306
7122,86,1064
7123,86,2025
7124,86,10646
7125,86,10298
7126,86,4637
7127,86,13215
7128,86,5479
7129,86,7387
7130,86,407
7131,86,2860
7132,86,12333
7133,86,1985
7134,86,11557
7135,86,14190
7136,86,7236
7137,86,10740
7138,86,9974
7139,86,15341
7140,86,5724
7141,86,14079
7142,86,2019
7143,86,10796
7144,86,11758
7145,86,13806
7146,86,14301
7147,86,4039
7148,86,10503
7149,86,11988
7150,86,3307
7151,86,12021
7152,86,4884
7153,86,2786
7154,86,2847
7155,86,5582
7156,86,10383
7157,86,13732
7158,86,13966
7159,86,6084
7160,86,4810
7161,86,11838
7162,86,5505
7163,86,2342
7164,86,391
7165,86,15105
7166,86,10311
7167,87,13
7168,87,10155
7169,87,14531
7170,87,8722
7171,87,1768
7172,87,12077
7173,87,11506
7174,87,6638
7175,87,12165
7176,87,12062
7177,87,12878
7178,87,598
7179,87,4755
7180,87,11570
7181,87,2375
7182,87,7237
7183,87,1107
7184,87,14649
7185,87,4095
7186,87,12774
7187,87,11
7188,87,866
7189,87,2382
7190,87,12831
7191,87,3760
7192,87,10938
7193,87,6124
7194,87,3829
7195,87,12892
7196,87,6333
7197,87,12894
7198,87,70
7199,87,482
7200,87,10154
7201,87,3825
7202,87,12873
7203,87,16011
7204,87,9291
7205,87,14485
7206,87,3836
7207,87,12768
7208,87,12
7209,87,1009
7210,87,15903
7211,87,206
7212,87,14795
7213,87,1149
7214,87,12788
7215,87,6854
7216,87,3616
7217,87,11116
7218,87,14754
7219,87,14212
7220,87,3589
7221,87,12901
7222,87,4346
7223,87,14260
7224,87,15243
7225,87,14510
7226,87,9227
7227,87,6518
7228,87,9053
7229,87,9449
7230,87,15073
7231,87,11898
7232,87,14276
7233,87,14732
7234,87,12808
7235,87,15090
7236,87,10222
7237,87,15924
7238,87,7540
7239,87,5141
7240,87,13688
7241,87,1525
7242,87,9256
7243,87,6943
7244,87,12769
7245,88,5292
7246,88,3957
7247,88,3622
7248,88,7261
7249,88,11380
7250,88,3056
7251,88,4056
7252,88,13367
7253,88,3581
7254,88,7849
7255,88,1496
7256,88,15067
7257,88,7854
7258,88,10408
7259,88,1490
7260,88,3397
7261,88,7616
7262,88,10669
7263,88,10284
7264,88,10335
7265,88,10148
7266,88,10074
7267,88,5194
7268,88,2548
7269,88,15378
7270,88,1241
7271,88,5858
7272,88,1543
7273,88,10087
7274,88,10162
7275,88,3998
7276,88,6046
7277,88,2555
7278,88,12198
7279,88,7296
7280,88,9214
7281,88,13848
7282,88,13819
7283,88,5091
7284,88,1462
7285,88,13461
7286,88,5623
7287,88,13860
7288,88,12228
7289,88,6058
7290,88,8864
7291,88,7939
7292,88,9204
7293,88,11063
7294,88,12665
7295,88,6187
7296,88,10426
7297,88,13208
7298,88,1501
7299,88,2414
7300,88,10027
7301,88,15735
7302,88,3915
7303,88,4608
7304,88,1480
7305,88,5354
7306,88,13483
7307,88,1552
7308,88,3142
7309,88,13485
7310,88,2805
7311,88,8819
7312,88,9387
7313,88,4001
7314,88,7297
7315,88,5597
7316,88,8230
7317,88,3773
7318,88,6688
7319,88,7966
7320,88,9014
7321,88,14632
7322,88,11284
7323,88,6506
7324,88,4
7325,88,1320
7326,88,10457
7327,88,13497
7328,88,16458
7329,88,1504
7330,88,14100
7331,88,7263
7332,88,15546
7333,88,6701
7334,88,9441
7335,88,3604
7336,88,7266
7337,88,15050
7338,88,8487
7339,88,3922
7340,88,4978
7341,88,12233
7342,88,6589
7343,88,11542
7344,88,3475
7345,88,7058
7346,88,7633
7347,88,9004
7348,88,11329
7349,88,8530
7350,88,8214
7351,88,7103
7352,88,16201
7353,88,10977
7354,88,16448
7355,88,12481
7356,88,3824
7357,88,1566
7358,88,15146
7359,88,9205
7360,88,8028
7361,88,9663
7362,88,14636
7363,88,9694
7364,88,7684
7365,88,12384
7366,88,4022
7367,88,838
7368,88,12738
7369,88,13021
7370,88,8382
7371,88,14573
7372,88,16257
7373,88,2200
7374,88,5630
7375,88,10432
7376,88,4855
7377,88,12484
7378,88,14070
7379,88,882
7380,88,13922
7381,88,4024
7382,88,546
7383,88,2
7384,88,811
7385,88,5403
7386,88,2462
7387,88,14635
7388,88,7700
7389,88,7826
7390,88,7833
7391,88,15813
7392,88,16116
7393,88,3709
7394,88,12417
7395,88,2986
7396,88,1157
7397,88,13901
7398,88,16503
7399,88,12681
7400,88,1508
7401,88,3542
7402,88,1470
7403,88,4316
7404,88,13573
7405,88,1392
7406,88,1950
7407,88,547
7408,88,8599
7409,88,6096
7410,88,1522
7411,88,1523
7412,88,7643
7413,88,3649
7414,88,4027
7415,88,15975
7416,88,12218
7417,88,15749
7418,88,1159
7419,88,1758
7420,88,13034
7421,88,8174
7422,88,2154
7423,88,2376
7424,88,13421
7425,88,16533
7426,88,117
7427,88,8869
7428,88,11955
7429,89,16715
7430,89,16620
7431,89,1767
7432,89,8863
7433,89,4745
7434,89,2352
7435,89,259
7436,89,4342
7437,89,11477
7438,89,11464
7439,89,52
7440,89,5930
7441,89,7049
7442,89,11465
7443,89,4341
7444,89,13348
7445,89,9601
7446,89,10188
7447,89,11616
7448,89,16540
7449,89,4763
7450,89,9124
7451,89,4758
7452,89,167
7453,89,11466
7454,89,13794
7455,89,13809
7456,89,14483
7457,89,13347
7458,89,4319
7459,89,13352
7460,89,10981
7461,89,16596
7462,89,9377
7463,89,11403
7464,89,4770
7465,89,659
7466,89,11467
7467,89,3306
7468,89,14154
7469,89,11468
7470,89,9940
7471,89,11469
7472,89,11661
7473,89,16718
7474,89,7133
7475,89,168
7476,89,11470
7477,89,11471
7478,89,11981
7479,89,50
7480,89,14043
7481,89,1137
7482,89,12875
7483,89,169
7484,89,170
7485,89,6137
